label,data_meta_ethnicity,data_meta_iep,data_meta_lep,data_meta_gender,data_meta_vendor_student_id,data_meta_student_grade,data_meta_student_test_id,data_answer,read_1_reader_id,read_2_reader_id,read_3_reader_id,read_4_reader_id,read_5_reader_id,read_1_score,read_2_score,read_3_score,read_4_score,read_5_score,read_1_condition_code,read_2_condition_code,read_3_condition_code,read_4_condition_code,read_5_condition_code
TRAINING,H,N,N,M,4943223,11,10202024,"However, people would argue that paying their student loan is part of getting an education. Education is not cheap, otherwise everybody get one. Paying off a loan is part of recieving an education, it comes with the package, and knowing how to be able to manage their expenses to be able to pay off loans is an essential decision one should take before they enlist into a college. Where will those loan expenses go if the students recieve an amnesty? Clearly they do not simply disapear. Those payments will become endless taxes for the people and the students and will end up paying not only their education but others aswell. So in the end it is better to pay your own education rather than your own and a hundred more students.",241,423,772,,,1,2,0,,,,,,,
TRAINING,H,N,N,M,9954814,11,10202593,"In addition,debt forgiveness is a problem because it causes more debt instead decreasing current debt. Instead of the college students or parents paying off the debt the one's who are really paying off the debt are the taxpayers. College tuttion has grown sharply over the past years and this causes another issue,if college tuttion costs too much students will not be able to pay. Also, if debt is forgiven students will start spending money on items that they do not need.",423,113,,,,1,1,,,,,,,,
TRAINING,B,N,N,M,2299638,11,10201624,Opponets of the proposal calling for debt forgiveness contend that giving students amnesty for college loans will have several adverse effects. If we let people returtn to colllege in debt it will hurt us in the long run but it will make us a stronger country. Students wouldnt spend money on things that are unimportant to them. It would be fine to let them back in college for only about 3 years then have them pay their loan to come back.,463,241,440,,,0,1,1,,,,,,,
TRAINING,H,N,N,F,6237960,11,10202259,"Paying loans is not only necessary for the economy, it also helps students learn valuable responsibility. If students get help and are just let off with paying their tuition, they will think that similar loans in the future will also be forgiven. Students would start blowing their money on frivolous items, instead of using it for their tuition. Anyways, most of the student loans are paid by US taxpayers not the actual students or their families. So if they are already getting most of their loan from others, how much more help do they really need? It's not necessary to give them an education without any cost. The point is to work for what you want, not to just have everything handed to you.",227,241,,,,1,1,,,,,,,,
TRAINING,H,N,N,F,4943688,11,10202021,"There's a potential problem on debt forgiveness, similar loans in the future will also be forgiven, and forgiven college debt promotes accumulating more college debt. If loan debts are forgiven, some students will money on frivolous items and not tuition. About $1 trillion of the current $1.2 trillion in student debt is in federal student loans. This means that US taxpayers are paying for students' debt rather than students and families. In the last 30 years the cost a public four-year-college tuition has grown rapidly by 375%. That means that students add more debt to pay for their college. This sets a continuing trend, which we do not want. That is, get debt amnesty and you won't have to pay college loans.",241,803,440,,,0,2,2,,,,,,,
TRAINING,W,N,N,M,4943795,11,10202019,"Giving students amnesty of debt will result in a society that would take advantage of said proposal. Forgiving college debt would create a plethora of problems; including, the accumulation of more debt, students wasting their money on pointless things and not tuition, more taxes, and students wouldnt have to pay college loans. This proposal may hurt the United States education system; instead, of helping it.",227,423,,,,1,1,,,,,,,,
TRAINING,H,N,N,F,4944019,11,10202022,IDK,241,803,,,,,,,,,I,I,,,
TRAINING,W,N,N,M,2299667,11,10201627,These students should not be forced to go to schools with higher education that they can't afford. A student should be allowed to go to whatever school they desire and one that they will be able to payoff their loans if they have to,113,481,,,,0,0,,,,,,,,
TRAINING,H,N,N,M,6238045,11,10202257,Giving students amnesty for college loans will only make more college debt. Some students might take their loan debt being forgiven as a reason to spend money on materialistic things. US taxpayers are paying student debt rather than them and their families paying of it. Over the last 30 years the cost of a four-year turtion had increased rapidly and students add more debt to pay for college.,113,803,,,,1,1,,,,,,,,
TRAINING,W,Y,N,M,2299672,11,10201626,.,423,241,,,,,,,,,I,I,,,
TRAINING,W,N,N,M,2300232,11,10201625,"Opposing parties state that students will face several negative affects if student debt is forgiven. They will expect future debt to be forgiven as well which will lead to more severe college debt. The students notes also state that college students will spend money freely on unnecessary items and not on school and leave the taxpayers with the debt, spending it on tuition and not on the students and families themselves. I don't agree with any of the student's statements, if the debt is cleared, most students will pay for rent, food, gasoline, and any other necessities, it's all up to that individual. I believe the colleges should clear the debts and not leave taxpayers with the responsiblity to pay, that way tax money will still go to students and their families.",241,803,440,,,1,0,0,,,,,,,
TRAINING,H,N,N,F,2300510,11,10201628,"Students that are in debt shouln't be forgiven because they will expect similar loans from the future to be forgiven, this promotes forgiveness each time. If students are forgiven they will use the excuse of forgiveness to spend their money on frivolous items, not on their tuition. US taxpayers are paying for students' debt rather than students and families; stating this about $1 trillion of the current $1.2 in student debt in federal student loans is being spent. In the last 30 years the cost of public four-year tuition has grown rapidly by 357 percent which means that students add more debt to pay for college continues to trend. The debt amnesty will help students by not having them pay for college",227,241,,,,1,1,,,,,,,,
TRAINING,NR,N,N,F,2300757,11,10201629,"College may not be as affordable as students need it, due to the high cost in furhering students education it can build up the economical balance of the country. Things such as books, dormrooms and even books help to further ecomonical advances in todays society. Somepeople may say that the cost should be reduced so more people will be able to afford higher education, but in reality the economy is falling apart and there will be nothing left to salvage if we dont try to further our needs to reach the appropriate level of higher learning.",803,113,,,,0,0,,,,,,,,
TRAINING,W,N,N,F,4945764,11,10202023,"It will cause the students to accumulate more college debt because they know it will be pardoned in the future. They will buy unecessary items rather than spend their money on tuition. Most of the money for a student's college debt is paid by US taxpayers, so students should be able to pay for everything else.",241,481,,,,1,1,,,,,,,,
TRAINING,H,N,N,F,4945307,11,10202020,"what they are saying is if they forgive collage students debt its most likely they will do it again the near future . Some collage students have no self control sometimes . spent money they dont have , get loans they cant pay .About 1 trillion of the 1.2 trillion in students are in debt. In the other point of view its hard to be in collage ,pay collage tuition and still have money to have to spent . Its also really hard to have a job and still have a gpa of a 2.5 or higher but all that stuff is possible , just really hard .",241,803,440,,,0,1,1,,,,,,,
TRAINING,W,N,N,F,2300925,11,10201631,"For instance, if loan debts are forgiven, the possibility of students spending money on frivolous items rather than tuition arises. Also, debt forgiveness stes precedent that similar loans in the future will also be forgiven and in the end college debt promotes accumulating more college debt. About one trillion of the student debt finances is in federal student loans. This means that United States tax payers are paying for student debt.",241,423,,,,1,1,,,,,,,,
TRAINING,W,N,N,F,4945396,11,10202096,"The student debt forgiveness that has simliar loans in the future will also be forgiven of college debt promotes accumulating more college debt. The loans that some of the students have, they will spend money on useless items and not on more important thigns like their tuition or books. There is about one trillion dollars of the current 1.2 trillion in the student debt. It is in federal student loans, this means that US taxpayers are paying for the students' debt rather than students and their families. The last 30 years, the cost of public four-year college tuition had increased by 357 percent and that means that studetns add more debt to pay for colleges and sets continuing trend. Eventually, they will get debt amnesty and will not have to pay college loans.",423,803,,,,1,1,,,,,,,,
TRAINING,A,N,N,M,2301133,11,10201630,"The cost of tuition has more than tripled over the past 30 years. Students would need to take out loans and accumulate debt to pay for it. Removing that responsiblity, they claim, would promote reckless behavior. Students would take advantage of the colleges' generotisy, spending loan money on items other than tuition. This would increase the amount of debt they owe, and, since the students have no obligation to repay loans, would increase the amount of loans taken in a vicious cycle. More debt would mean more loans would mean more debt. Already, 5/6 of all student debt is in federal money; U.S taxpayers are taking responsibility for students' debts rather than the students themselves. Providing amnesty to students would put more of a burden on those taxpayers, and it should not be the other taxpayers' duties to pay for a problem that should be handled by the students and their families.",227,241,,,,2,2,,,,,,,,
TRAINING,A,N,N,M,2301843,11,10201632,"Some of the opponents of the proposal describe their perspective on the outcome of an amnesty act by saying students will spend money on other things and also that the amnesty will lead students to be unaware of their future accumulating debt. However this is not entirely true. Students that are getting into colleges usually pay attention to what they are spending their time on and wont be over glamorous with their money spending. Also, students with this accumulating debt wont be aware of their debts but in this way, students are relieved of pressure to work for themselves. As addressed early in the essay, in the future for America, colleges must concede to the fact that students will be carrying out much bigger tasks for the government and for the economy.",113,423,440,,,1,0,0,,,,,,,
TRAINING,W,N,N,M,2301906,11,10201633,students need to start paying for their own debt and lean the responnsibillities of manageing money. also by doing this students may learn a sence of respect for their fellow tax payers aswell as their own parents who have been paying for them up until the point of college and most commonly long after.,113,241,,,,0,0,,,,,,,,
TRAINING,H,N,N,F,2301525,11,10201634,"In the last 30 years, the cost of public four-year college tuition has grown rapidly by 357 percent. This meaning that students add more debt to pay for college; they get more debt amnesty and wont have to pay college loans.",463,227,,,,0,0,,,,,,,,
TRAINING,W,N,N,M,4945901,11,10202101,"Potential problem forgivness sets predcdent that similar loans in the future will also be forgiven. If loan debts forgiven, some sdtudents will spend money on frivolous items not a tuition.",241,227,440,,,0,1,0,,,,,,,
TRAINING,W,N,N,M,2560821,11,10201648,"we would have less problems finacial if we did wipe debt because about $1 trillion of the current $1.2 trillion in student debts is from of federal student loans which means us taxpayers are paying for students that they dont even know. in the last 30 years the price for student tuition has grown expeneshaly by 357% meaning more debt to pay and a bigger chunk out of the tax payers wallet. also whos to gerentee that student who debt haqs been wiped clean will start paying for tution insead of frivous things like achoul, narcodics, widescreen tvs, or video games.",753,241,772,,,0,1,1,,,,,,,
