label,data_meta_ethnicity,data_meta_iep,data_meta_lep,data_meta_gender,data_meta_vendor_student_id,data_meta_student_grade,data_meta_student_test_id,data_answer,read_1_reader_id,read_2_reader_id,read_3_reader_id,read_4_reader_id,read_5_reader_id,read_1_score,read_2_score,read_3_score,read_4_score,read_5_score,read_1_condition_code,read_2_condition_code,read_3_condition_code,read_4_condition_code,read_5_condition_code
TRAINING,H,N,N,F,2915196,6,10204605,In source 2 the Aztecs had built three wide causeways to combind Tenochtitlan to the mainland. Such as in source 3 when the Aztecs connected the causeways to the mainland Tenochtitlan had became one of the largest cities in the whole world.,342,290,,,,1,1,,,,,,,,
TRAINING,H,N,N,F,2174582,6,10204546,In source 1 it talks about how Tenochtitlan is a great city.they have a organized system to supply clean water for drinking.Tenochtitlan is one of the largest cities in Europe.It has 3 ways for trade around the island they live on.,305,2332,,,,1,1,,,,,,,,
TRAINING,A,N,N,F,3077995,6,10204569,"Buildings, technology, and the city is an example of these three sections of the Aztec.The first secton is the technlogy and the discription of their life. The second section is the is the same thing, but with quatation marks, and trading goods. The thid section is talking about the Aztec`s city, and what they do there.",469,2332,,,,0,0,,,,,,,,
TRAINING,A,N,N,F,2174075,6,10204547,"Well in Source #3 it says that Tenochitlan was one of the largest cites in the world. This shows that if Tenochtitlan was such a big city then there must be a reason why it was a really big city. The reason why it is a really city is that it had even as many as 300,000 people living in that ancient city. So if Tenochtitlan had a lot of people living in the city then it means it is a complex city. In Source #2 it says the Aztecs had a good reason to be proud of their capital city. They reason the listed was that it was it was so far bigger that and European city. They had palaces, law courts, public baths, and markets. That is why Tenochtitlan is a highly developed city.",455,18,,,,1,1,,,,,,,,
TRAINING,A,N,N,M,2174108,6,10204548,The city of Tenochitlan states that Tenochitlan had very advanced canals and Technology in the Time of the Aztecs says that Tenochitlan had dvanced building tools.,2293,290,436,,,0,1,0,,,,,,,
TRAINING,NR,Y,N,M,3078002,6,10204570,"Tenochtitlan was linked to the mainland by three raised roads,or causeways. The Aztecs grew food in gardens,which were laid out in the marshes on the outskirts of the city.",469,305,,,,0,0,,,,,,,,
TRAINING,W,N,N,F,2175289,6,10204549,"Source #1: &quot; Although they had no iron tools or carts with wheels, and no alphebet, the Aztecs managed to build a highly developed civilization in just two hundred years.&quot; This evidence supports the idea that the Aztecs developed their city greatly because it shows that even though they lived in the 1500s they were able to create a high status for thier civilization. Source #2: &quot; When Cort??s and his soliers arrived, they were amazed to find that Tenochtitl??n was far bigger thanany European city. More than 250,000 people lived there.&quot; This also explains that the Aztecs had highly advanced technology because it shows that not only did Aztecs have advanced technology, but they were so advanced that they were able to increace there population.",469,2335,436,,,1,2,1,,,,,,,
TRAINING,H,N,N,M,2174696,6,10204550,"A detail to support the idea is in source 2 because it says that they have causeways,bridges,and aqueducts. This supports my detail because some cities don't have these types of industry or technology. Another is detail is in source 3 is that they have toilets. this supports the idea because most cities dont have clean places or toilets.",2293,2332,436,,,1,2,0,,,,,,,
TRAINING,W,N,N,F,2174697,6,10204551,My first example is is in source #1 &quot;in the center of Tenochtitlan there were splendid temples and beautifully decorated public buidings. this piece explains how the city was highly developed do to its large buildings. My second piece is from source#2 &quot;when cortes and his soilders they were amazed to find Tenochtitlan was far bigger than any european city. &quot; This piece explains to me that the city was highly develped due to its population.,2293,342,,,,2,2,,,,,,,,
TRAINING,H,N,N,M,2174777,6,10204552,source#2. the aztecs built three wide causeways to connect tenochtitlan to the main land. this piece of evidence says that the aztecs were a highliy developed city because they buit huge bridges that could connect the city of tenochtitlan to the mainland. source #3 to keep the lake water around tenochtitlan fresh the texcocoan king nezahualcoyotl bipuilt a 10 mile long dike it was used to seal off the western lagoon which was fed fresh spring water.this piece of evidence supports my claim because the aztecs were very ahead of their time back then they already had a way to get fresh water with out even breaking a sweat,2293,305,,,,2,2,,,,,,,,
