label,data_meta_ethnicity,data_meta_iep,data_meta_lep,data_meta_gender,data_meta_vendor_student_id,data_meta_student_grade,data_meta_student_test_id,data_answer,read_1_reader_id,read_2_reader_id,read_3_reader_id,read_4_reader_id,read_5_reader_id,read_1_score,read_2_score,read_3_score,read_4_score,read_5_score,read_1_condition_code,read_2_condition_code,read_3_condition_code,read_4_condition_code,read_5_condition_code
TRAINING,W,N,N,F,2301123,11,10203236,"Most people find this internet encyclopidia to be very accurate. According to Dan Fletcher Wikipedia only makes about 3.86 mistakes per article.(A Brief History Of Wikipedia). However, because of the popularity and trust people put into this site many of those 3.86 mistakes are taken to be fact. Some of these &quot;fake facts&quot; make it to the public, even in the local news.(Irish student hoaxes world's media with fake quote).",610,2161,,,,1,1,,,,,,,,
TRAINING,H,N,N,F,2301458,11,10203237,"Misinformation can be posted in wikipedia for either bias or vandaliazation of a user.Sanger a co-founder of wikipedia believes that legitamacy has been a concern, its bais or foucus on ones project.Also the communities voltunary edits cause misinformaion or an unrilabe source.",2218,2161,,,,0,0,,,,,,,,
TRAINING,W,Y,N,M,2301873,11,10203238,when someone opens their mouth it can spread through the media fast sources:&quot;A Brief History Of Wikipedia&quot; &amp; &quot;Trust Wikipedia? Yes when it comes to cancer anyway&quot;,211,610,,,,0,0,,,,,,,,
TRAINING,W,N,N,F,2305995,11,10203223,"Many of the sources explain that misinformation posted on Wikipedia can spread quickly. Source #4 is all about an Irish student posting a false quote on Maurice Jarre's Wikipedia page. In the second paragraph the writer says, &quot;...flew straight on to dozens of U.S blogs and newspaper Web sites in Britain, Australia and India.&quot; That shows, even professional researches believed that it was a real quote. So, ordinary people would definatley believe it because they don't know either way. In source #2 Dan Fletcher says, &quot;...the English-language version of the controversial user-generated encylopedia...&quot; Wikipedia isn't written by experts, it is written by regular people. So, if you didn't like some one and wanted to write something negative and biased, you could do that. That is why false information is spread quickly on the site.",211,277,30,,,2,1,2,,,,,,,
TRAINING,A,N,N,F,2305926,11,10203224,&quot;...he expected newspapers to avoid his quote because it had no link to a source-and even might trigger alarms as &quot;too good to be true&quot;. But many blogs and several newspapers used the quotes at the start or finish of their obituaries.&quot;(Source #4) Our race has been getting lazier and lazier as every generation is born. We don't want to take that extra step; we're lazy.&quot;But the errors on the test last semester were the last straw.&quot; We all have to force us to double check if it starts to affect issues like our education. Everyone depended on a questionable search engine for the cost of their education.,2161,610,30,,,1,0,1,,,,,,,
TRAINING,NR,N,N,M,2306534,11,10203225,"The reason there was misinformation on Wikipedia is because after a year it was still created there was still bugs within the software, Wikipedia lacked a fixed formula for determining what should and shouldnt be included in and encyclopedia unconstrained by physical limitations as said in source two, and in source five 12 students were studying for a test and they used false information to study from given false information by Wikipedia now this was the first sign that gave a hint at why Wikipedia couldnt be trusted the second reason is the teachers dicoverd in a lot of the presentations the students were doing some of there work that was sited was from Wikipedia and it was false. This is why it was banned to site and use iWikipedia in some school for projects and such these are some reason its unreliable.",211,2159,30,,,2,1,1,,,,,,,
TRAINING,H,N,N,M,2562590,11,10203240,wikipedia is not reliable because people can change things to whatever they want it to say.,211,181,,,,0,0,,,,,,,,
TRAINING,A,N,N,M,3052676,11,10203359,"A few sources misinformed on Wikipedia can spread quickly as it states in Source #5, &quot;He figured ouit the problem soon enough. The obscure, though incorrect, information was from Wikipedia...&quot;.",2159,181,,,,0,0,,,,,,,,
TRAINING,H,N,N,M,2563201,11,10203241,source 1-3 show that they are up to 2013.source 4 shows from 2011 and source 5 shows how the information has changes from 1993-2013,211,145,,,,0,0,,,,,,,,
TRAINING,W,N,N,M,2564272,11,10203243,In source #3 it shows how fast misinformation can spread with a irish student use of a fake quote Also in the article by Noam Cohen it talks about the use of misinformation in the college class. The reason this happens to so many people is because so many people can post and edit this website at their own free will.,211,2159,,,,1,1,,,,,,,,
TRAINING,H,N,N,F,2564094,11,10203242,"Many people like to go to Wikipedia because you can information easily, but Wikipedia is also known to not have the exact and correct information you might be looking for. Some people might have a different opinion on certain things and others just want to make a joke out of that information that people are looking for.",181,2161,,,,0,0,,,,,,,,
TRAINING,H,N,N,M,2564590,11,10203244,"In today's day and age, information certainly has the ability to travel faster than ever before. Obviously, the same principle applies even to information that is not true (Source #4). People in the world see to enjoy tricking others and lulling the population of the world into a false sense of security; there are those twisted individuals seeking to fool the world. Misinformation clearly has an equal impact on society compared to information that is correct (Source #5), if not worse. When coordinated and tailored to appeal to the fears of society, we can all undoubtedly proclaim that misinformation is a detriment to society that should not continue to be ignored.",181,2161,30,,,0,1,1,,,,,,,
TRAINING,H,N,N,M,2565193,11,10203245,"In these articles taked about how did wikipedia were made and how it grew but the founder died a few years later. But the past decade wikipedia grew from 250 articles to 6 million,",181,2161,,,,0,0,,,,,,,,
TRAINING,H,N,N,F,2565122,11,10203247,"Source No. 4 is a prime example of how misinformation can go viral and be accepted with no contest. By using Wikipedia as an outlet, Shane Fitzgerald posted a quote claiming to be from a recently deceased composer. Though the quote was not vulgar or disrespectful, it was made up. This made up quote, however, did make it to newspapers and blogs around the world. Source No. 5 also shows the spread of misinformation on Wikipedia with a group of college students that studied information that, again, was not crude or inappropriate, simply false.",145,211,,,,1,1,,,,,,,,
TRAINING,H,N,N,F,2565770,11,10203248,Misinformation on wikipedia can happen but the wikipedia team is working hard to make sure there is no vulgar language or false information. Misinformation on wikipedia is likely to happen because anyone can request to put information on their website.,2161,181,,,,0,0,,,,,,,,
TRAINING,NR,N,N,M,2565970,11,10203246,"Although most information on Wikipedia may or may not be up to par, the information provided was created and edited by the users, not the professionals (Source #3). A test was also experimented when Shane Fitzgerald posted a poetic but fake quote on Wikipedia. He stated that he was testing how our globalized, increasingly Internet-dependent media was effecting the people and who accurate and accountable they believe the instant news is (Source #4). Another incident occured with a half dozen students in Neil Waters' Japanese history class at Middlebury College, Vermont. Incorrrect information was posted on Wikipedia and the students used and sourced the false information for an exam (Source #5).",2161,252,30,,,1,2,2,,,,,,,
TRAINING,H,N,N,M,2565867,11,10203251,"In Source #4, &quot;Irish student hoaxes world's media with fake quote&quot;, several newspapers ran a print with an eerily similar mistake, a farce quote designed to see how it would impact the media. Several newspapers had made this mistake and this evidences that Wikipedia has a major influence among popular media. In Source #5, &quot;Wikipedia on academic hit list&quot; the students had made similar mistakes on their exams becuase of a flaw in Wikipedia's information. This also supportts the previous statement because everyone had that same mistake meaning that Wikipedia misinformation spreads quikly.",2159,838,,,,2,2,,,,,,,,
TRAINING,H,N,N,M,2566107,11,10203249,"Wikipedia is known to be a trusted source of information, but who is to say that every entry on wikipedia contains solid facts. In source #4, Shane Fitzgerald, an Irish student from Dublin University, conducted a test to see how fast blogs and entries were spread. He conducted his research by posting a poetic, but false, quote on Wikipedia. The qoute was supposably by Maurice Jarre and was posted on the French composer's page hours after his death on March 28. This quote flew straight into dozens of U.S. blogs and newspaper Web sites in Britain, Australia and India. Administrators at wikipedia quickly caught the quote's lack of attribution and removed it from the site. A full month went by and nobody nodiced that the editorial was false. Because of the test results, Fitzgerald was one hundred percent convinced that if he hadn't come foward, the false quote would have gone down in history as something Maurice Jarre said, instead of something he made up. Source #5 also demonstrates that misinformation posted on Wikipedia can spread quickly. In Middlebury College, Vermont, half a dozen students in Neil Waters' Japanese history class asserted on exams that the Jesuits supported the Shimaba Rebellion in 17th-Century Japan. Waters knew something was wrong. According to his knowledge the Jesuits were in &quot;no position to aid a revolution, the few of them in Japan were hiding.&quot; Where was this misleading information comming from? Waters and other professors in the history department had begun noticing that about a year ago, students were citing wikipedia as a source in their papers. More misinformation spread and certain errors showed up on last semesters test. Those errors came from the information of wikipedia. Both these sources show how fast and easily misleading information can spread.",181,838,30,,,1,2,1,,,,,,,
