label,data_meta_ethnicity,data_meta_iep,data_meta_lep,data_meta_gender,data_meta_vendor_student_id,data_meta_student_grade,data_meta_student_test_id,data_answer,read_1_reader_id,read_2_reader_id,read_3_reader_id,read_4_reader_id,read_5_reader_id,read_1_score,read_2_score,read_3_score,read_4_score,read_5_score,read_1_condition_code,read_2_condition_code,read_3_condition_code,read_4_condition_code,read_5_condition_code
TRAINING,W,N,N,M,2003505,5,10234479,<p><b><i><b>It is incorrect because crafts and foods length together fits perfectly and so does the width.</b></i></b></p>,152,418,,,,0,0,,,,,,,,
TRAINING,H,N,Y,M,2521817,5,10234506,<p>we could just divide the section in to fourths.</p>,2145,152,,,,0,0,,,,,,,,
TRAINING,H,Y,Y,F,2341516,5,10234507,<p><b>food and crafts can fit in booth f beca</b>use booth f is biger.</p>,152,173,,,,0,0,,,,,,,,
TRAINING,W,Y,N,M,2778297,5,10234557,<br>Kayla's statement is correct because&nbsp;???if you multiply sections f width and section f length and get the area it is more than if you multiply the two boot???????????????hs for crafts and get the area and multiply the two booths for food and get the area and the area of all of those booths combined is more than section f.,2145,152,,,,0,0,,,,,,,,
TRAINING,W,N,N,M,2778476,5,10234556,"<p>Kayla is wrong because Section F is 17 by 14 so, four booths will fit in section F.</p>",418,152,,,,0,0,,,,,,,,
TRAINING,W,N,N,F,2778816,5,10234566,<p>Kayla is incorrect because in all the 2 food booths in all take up 14 feet in length and 17 feet in width. The section F booth is 14 by 17 so 2 food booths will fit perfectly.</p>,2145,231,,,,0,0,,,,,,,,
TRAINING,W,Y,N,M,2779075,5,10234561,<p>She is incorrect because only 2 craft booths could fit in Section F because they are able to fit but if you add 2 food booths if Section F with the 2 craft booths in will go into the walkway.</p>,152,173,,,,0,0,,,,,,,,
TRAINING,W,N,N,M,2779295,5,10234558,<p>She is wrong because section F is 14x17 which is an area of 238 and the two booths for crafts and two booths for food both which have an area that when are added together make 238.</p>,152,418,,,,0,0,,,,,,,,
TRAINING,W,N,N,M,2779173,5,10234559,"<p>&nbsp;Kayla's statement is incorrect because when you add 7 and 7 together you get 14 and when you add 7.5 and 9.5, you get 17. Those are the exact numbers of the length and the width of Section F.</p>",152,418,,,,1,1,,,,,,,,
TRAINING,W,N,N,M,2779224,5,10234565,<p>It is incorect because exactly 4 booths can fit in it wich means four games can fit in it.F has 14 feet up and down.</p> <p>&nbsp;</p> <p>&nbsp;</p> <p>&nbsp;</p> <p>&nbsp;</p> <p>&nbsp;</p> <p>&nbsp;</p> <p>&nbsp;</p> <p>&nbsp;</p> <p>&nbsp;</p> <p>&nbsp;</p> <p>&nbsp;</p> <p>&nbsp;</p> <p>&nbsp;</p> <p>&nbsp;</p> <p>&nbsp;</p> <p>&nbsp;</p> <p>&nbsp;</p> <p>&nbsp;</p> <p>&nbsp;</p> <p>&nbsp;</p> <p>&nbsp;</p> <p>&nbsp;</p> <p>&nbsp;</p> <p>&nbsp;</p> <p>&nbsp;</p> <p>&nbsp;</p> <p>&nbsp;</p> <p>&nbsp;</p> <p>&nbsp;</p> <p>&nbsp;</p> <p>&nbsp;</p> <p>&nbsp;</p> <p>&nbsp;</p> <p>&nbsp;</p> <p>&nbsp;</p> <p>&nbsp;</p> <p>&nbsp;</p> <p>&nbsp;</p> <p>&nbsp;</p> <p>&nbsp;</p> <p>&nbsp;</p> <p>&nbsp;</p> <p>&nbsp;</p> <p>&nbsp;</p> <p>&nbsp;</p> <p>&nbsp;</p> <p>&nbsp;</p> <p>&nbsp;</p> <p>&nbsp;</p> <p>&nbsp;</p>,152,551,,,,0,0,,,,,,,,
